ID_Cliente_ou_Indice_Teste,Score_Risco_Churn,Classe_Predita_Churn,Classe_Real_Churn
711553308,0.0033333333333333335,0,0
715660308,0.8033333333333333,1,1
771499233,0.0033333333333333335,0,0
721008933,0.0,0,0
711478233,0.15,0,0
717575958,0.92,1,1
788830683,0.03333333333333333,0,0
709212183,0.03666666666666667,0,0
711278283,0.02,0,0
809849358,0.97,1,1
787472283,0.01,0,0
718947558,0.04,0,0
761079783,0.7333333333333333,1,1
712019883,0.006666666666666667,0,0
710971908,0.02,0,0
720008133,0.0033333333333333335,0,0
717192933,0.07333333333333333,0,0
716365233,0.02666666666666667,0,0
716470683,0.01,0,0
794665608,0.33666666666666667,0,0
713227233,0.07333333333333333,0,0
715797783,0.0,0,0
708615183,0.0033333333333333335,0,0
797228883,0.04,0,0
717271983,0.08666666666666667,0,0
716545383,0.023333333333333334,0,0
754443033,0.84,1,1
784719708,0.31666666666666665,0,0
716345283,0.016666666666666666,0,0
819752133,0.0,0,0
717099408,0.01,0,0
717678408,0.45666666666666667,0,0
711154908,0.03,0,0
779315508,0.62,1,1
712240083,0.49,0,1
714336333,0.006666666666666667,0,0
812222208,0.07333333333333333,0,0
817245183,0.05,0,0
708272808,0.043333333333333335,0,0
720639783,0.14,0,0
714361083,0.8266666666666667,1,1
713339283,0.03333333333333333,0,0
772360683,0.25,0,0
779442783,0.02666666666666667,0,0
717517758,0.11666666666666667,0,0
708560733,0.023333333333333334,0,0
798489258,0.08666666666666667,0,0
778885158,0.20666666666666667,0,0
788132208,0.0,0,0
711323283,0.7166666666666667,1,1
712881483,0.12333333333333334,0,0
717448383,0.9866666666666667,1,1
710015733,0.4033333333333333,0,1
779713608,0.006666666666666667,0,0
778425408,0.14333333333333334,0,0
710849208,0.06,0,0
769189083,0.0,0,0
711305208,0.07,0,0
718996758,0.0,0,0
721461258,0.006666666666666667,0,0
719517258,0.01,0,0
779217333,0.0,0,0
709161108,0.7466666666666667,1,1
773383158,0.11666666666666667,0,0
807137808,0.0033333333333333335,0,0
788802483,0.0033333333333333335,0,0
720096558,0.24666666666666667,0,0
711861258,0.39,0,0
719453283,0.0033333333333333335,0,0
720443358,0.043333333333333335,0,0
802276683,0.07666666666666666,0,0
803963808,0.15666666666666668,0,0
708588408,0.01,0,0
708664008,0.63,1,0
711762408,0.03666666666666667,0,0
714427608,0.006666666666666667,0,0
720801033,0.5233333333333333,1,0
715442958,0.10333333333333333,0,0
751450008,0.27,0,0
719885883,0.006666666666666667,0,0
712967508,0.0,0,0
815908908,0.8133333333333334,1,1
714916758,0.67,1,0
794831733,0.10333333333333333,0,0
778224858,0.0033333333333333335,0,0
816091608,0.023333333333333334,0,0
772231233,0.0,0,0
716520033,0.056666666666666664,0,0
720236433,0.14666666666666667,0,0
718010133,0.016666666666666666,0,0
713876958,0.05,0,0
756571983,0.0,0,0
785432733,0.8166666666666667,1,0
708266883,1.0,1,1
771336783,0.0033333333333333335,0,0
799723908,0.07,0,0
820694133,0.6266666666666667,1,1
716249508,0.03666666666666667,0,0
751518633,0.3433333333333333,0,1
712241433,0.0033333333333333335,0,0
757053408,0.0033333333333333335,0,0
789520533,0.023333333333333334,0,0
789396783,0.0,0,0
708494583,0.2866666666666667,0,0
809599158,0.93,1,1
789599283,0.01,0,0
788812608,0.03666666666666667,0,0
814590483,0.02,0,0
712161858,0.54,1,1
718926258,0.01,0,0
716506083,0.75,1,1
720707283,0.07,0,0
720286908,0.07,0,0
717042333,0.9766666666666667,1,1
719826333,0.11333333333333333,0,0
718927533,0.05,0,0
717321783,0.11333333333333333,0,0
815812683,0.006666666666666667,0,0
718212633,0.02,0,0
806908608,0.013333333333333334,0,0
709985133,0.13333333333333333,0,0
789238683,0.023333333333333334,0,0
720529308,0.55,1,1
714217908,0.1,0,0
796170933,0.11666666666666667,0,0
714412308,0.78,1,1
787514433,0.0,0,0
788610258,0.06,0,0
820268358,0.0,0,0
811970808,0.02,0,0
721232058,0.02666666666666667,0,0
766006758,0.12333333333333334,0,0
771460158,0.0,0,0
716431833,0.02,0,0
789363408,0.09333333333333334,0,0
718540308,0.12333333333333334,0,0
711191808,0.006666666666666667,0,0
721080183,0.19666666666666666,0,0
821149008,0.5166666666666667,1,1
809292483,0.03666666666666667,0,0
826061508,0.023333333333333334,0,0
797998158,0.12333333333333334,0,0
720064158,0.0033333333333333335,0,0
714595983,0.85,1,1
720254883,0.07,0,0
719964933,0.0,0,0
714738858,0.0,0,0
787659483,0.06,0,0
716151858,0.02,0,0
714035283,0.6966666666666667,1,1
716385033,0.0033333333333333335,0,0
772782708,0.01,0,0
720124758,0.9266666666666666,1,1
788246958,0.0,0,0
769137108,0.9266666666666666,1,1
720683958,0.12666666666666668,0,0
712361583,0.21333333333333335,0,0
780349833,0.14,0,0
712390683,0.0033333333333333335,0,0
721051908,0.6333333333333333,1,0
770778108,0.006666666666666667,0,0
769035933,0.05,0,0
717758583,0.02666666666666667,0,0
712046808,0.9266666666666666,1,1
714787383,0.1,0,0
719781183,0.10333333333333333,0,0
719170683,0.23,0,0
714797733,0.30333333333333334,0,0
713231658,0.17,0,0
711764733,0.41333333333333333,0,0
711781233,0.016666666666666666,0,0
711371208,0.02,0,0
711326583,0.18666666666666668,0,0
717141858,0.03666666666666667,0,0
714573258,0.24666666666666667,0,0
718188858,0.0,0,0
713550483,0.03,0,0
714030183,0.13666666666666666,0,0
720046458,0.013333333333333334,0,0
716101308,0.44,0,0
714113658,0.0033333333333333335,0,0
712579983,0.64,1,0
713418558,0.006666666666666667,0,0
825831933,0.0033333333333333335,0,0
771584658,0.01,0,0
717135333,0.0,0,0
771982083,0.016666666666666666,0,0
711600033,0.02666666666666667,0,0
715098333,0.06,0,0
788699808,0.35333333333333333,0,0
718486608,0.0,0,0
780384483,0.4666666666666667,0,1
720768258,0.006666666666666667,0,0
713573508,0.8133333333333334,1,1
758765808,0.2,0,0
780277458,0.02,0,0
770560683,0.07333333333333333,0,0
719628033,0.05,0,0
811467708,0.016666666666666666,0,0
720902133,0.25666666666666665,0,0
710636208,0.21666666666666667,0,0
819634233,0.64,1,1
720708183,0.023333333333333334,0,0
708244458,0.0033333333333333335,0,0
720539583,0.0,0,0
708378108,0.006666666666666667,0,0
719577258,0.9566666666666667,1,1
788996058,0.0,0,0
804601833,0.016666666666666666,0,0
712948383,0.19,0,0
716136333,0.72,1,1
757481283,0.07,0,0
717185658,0.72,1,1
797410983,0.0,0,0
708332808,0.14666666666666667,0,0
710841183,0.023333333333333334,0,0
711863433,0.03666666666666667,0,0
717830583,0.013333333333333334,0,0
710893533,0.09,0,0
720339558,0.056666666666666664,0,0
794498733,0.33,0,0
713455233,0.02666666666666667,0,0
714173808,0.08666666666666667,0,0
715616358,0.03333333333333333,0,0
709278258,0.3433333333333333,0,1
755273658,0.45,0,0
716930133,0.016666666666666666,0,0
786087633,0.08,0,0
709379283,0.31333333333333335,0,0
718441308,0.02666666666666667,0,0
712828533,0.04666666666666667,0,0
789144633,0.14333333333333334,0,0
717483558,0.02666666666666667,0,0
769577358,0.0,0,0
713347608,0.8266666666666667,1,1
715694433,0.02,0,0
720782658,0.0033333333333333335,0,0
712902483,0.23333333333333334,0,0
773146383,0.09333333333333334,0,0
758348808,0.13333333333333333,0,0
824140908,0.6966666666666667,1,1
712566258,0.013333333333333334,0,0
714168183,0.01,0,0
827408058,0.07,0,0
718755483,0.0,0,0
721053633,0.0,0,0
789560433,0.9333333333333333,1,1
713236458,0.06,0,0
717661908,0.22333333333333333,0,0
714078558,0.5466666666666666,1,1
788618208,0.5066666666666667,1,0
827111283,0.8233333333333334,1,0
793456983,0.01,0,0
817086783,0.26,0,0
788687133,0.0033333333333333335,0,0
711473058,0.02,0,0
708459633,0.04,0,0
710810883,0.04,0,0
718731183,0.7033333333333334,1,1
711109908,0.3233333333333333,0,0
716878533,0.016666666666666666,0,0
716663808,0.043333333333333335,0,0
809951133,0.7733333333333333,1,1
718939083,0.7333333333333333,1,1
715400733,0.69,1,1
769927533,0.0,0,0
718072758,0.01,0,0
813234108,0.0,0,0
717109983,0.006666666666666667,0,0
718379358,0.15,0,0
714426783,0.21,0,0
720334833,0.0033333333333333335,0,0
715345833,0.3333333333333333,0,0
716736858,0.013333333333333334,0,0
710856558,0.02,0,0
809425533,0.05,0,0
714283458,0.01,0,0
709040508,0.06333333333333334,0,0
709607733,0.0,0,0
708361833,0.05333333333333334,0,0
719554758,0.13666666666666666,0,0
721036233,0.03,0,0
712428333,0.016666666666666666,0,0
719112258,0.013333333333333334,0,0
719593608,0.59,1,1
720292983,0.056666666666666664,0,0
719838558,0.006666666666666667,0,0
720249183,0.0033333333333333335,0,0
780076833,0.01,0,0
789435783,0.06666666666666667,0,0
719629308,0.06,0,1
713975433,0.013333333333333334,0,0
816615633,0.023333333333333334,0,0
717628608,0.06,0,0
713948808,0.0,0,0
771976683,0.16,0,0
714754533,0.03333333333333333,0,0
798558783,0.013333333333333334,0,0
712025958,0.01,0,0
721124658,0.29333333333333333,0,1
779883933,0.09333333333333334,0,0
709749483,0.0033333333333333335,0,0
716610558,0.09,0,0
711117108,0.10333333333333333,0,0
711649908,0.02,0,0
717411483,0.05333333333333334,0,0
721486908,0.04666666666666667,0,0
709309308,0.9133333333333333,1,1
716971833,0.41333333333333333,0,0
711377808,0.07333333333333333,0,0
753118533,0.0033333333333333335,0,0
720618033,0.07666666666666666,0,0
800758233,0.5033333333333333,1,1
754886958,0.05,0,0
717390408,0.37666666666666665,0,1
712866933,0.10666666666666667,0,0
714502458,0.02666666666666667,0,0
812979408,0.64,1,1
712014708,0.0,0,0
709087983,0.02666666666666667,0,0
715479483,0.18,0,0
717013383,0.16,0,0
740784258,0.0,0,0
710500983,0.8833333333333333,1,1
712557708,0.07,0,0
812809083,0.22333333333333333,0,0
712475733,0.10333333333333333,0,0
715958583,0.12,0,0
788327358,0.03,0,0
826513233,0.2966666666666667,0,0
714304458,0.29333333333333333,0,0
737921733,0.38333333333333336,0,1
711657783,0.03333333333333333,0,0
719234883,0.05333333333333334,0,0
788997408,0.023333333333333334,0,0
794054058,0.41,0,0
712141683,0.043333333333333335,0,0
711064008,0.12666666666666668,0,0
784819758,0.05333333333333334,0,0
789692283,0.13,0,0
788771733,0.0,0,0
718653333,0.9933333333333333,1,1
719876808,0.22666666666666666,0,0
785080308,0.22,0,0
714390858,0.02666666666666667,0,0
780710433,0.03333333333333333,0,0
712238958,0.03,0,0
771952683,0.19,0,0
812788233,0.16333333333333333,0,0
715050408,0.42333333333333334,0,0
716387733,0.9066666666666666,1,1
713808633,0.09666666666666666,0,0
709711758,0.9533333333333334,1,1
719570733,0.0,0,0
716578158,0.21,0,0
715915458,0.023333333333333334,0,0
717151383,0.04666666666666667,0,0
711232608,0.9566666666666667,1,1
708723858,0.06,0,0
716739258,0.08333333333333333,0,0
719804208,0.09666666666666666,0,0
772341783,0.61,1,1
718267233,0.11333333333333333,0,0
783561558,0.37,0,0
713373708,0.9266666666666666,1,1
716793108,0.10333333333333333,0,0
717127083,0.15666666666666668,0,0
708338958,0.0033333333333333335,0,0
771464808,0.006666666666666667,0,0
711772008,0.6466666666666666,1,1
719857008,0.006666666666666667,0,0
715235808,0.0,0,0
778420383,0.09333333333333334,0,0
708205083,0.01,0,0
711004533,0.0,0,0
711549408,0.0,0,0
780942633,0.05333333333333334,0,0
718464258,0.37333333333333335,0,0
739317558,0.07,0,0
826168083,0.0,0,0
712805658,0.006666666666666667,0,0
713352183,0.05333333333333334,0,0
783361533,0.05333333333333334,0,0
778956033,0.03333333333333333,0,0
817089408,0.013333333333333334,0,0
712982808,0.97,1,1
715680933,0.05,0,0
799026633,0.20666666666666667,0,0
822112383,0.006666666666666667,0,0
713105508,0.18333333333333332,0,0
709747308,0.06,0,0
797169633,0.30666666666666664,0,0
708334158,0.09,0,0
813967983,0.01,0,0
713134458,0.3433333333333333,0,0
716773533,0.04666666666666667,0,0
789101883,0.016666666666666666,0,0
789907533,0.6533333333333333,1,1
717657333,0.26666666666666666,0,0
779662308,0.01,0,0
720283758,0.84,1,1
721374033,0.013333333333333334,0,0
715518783,0.006666666666666667,0,0
789271533,0.013333333333333334,0,0
709103358,0.37333333333333335,0,0
803408733,0.11333333333333333,0,0
790164408,0.0,0,0
711002058,0.07666666666666666,0,0
710424408,0.03333333333333333,0,0
789368658,0.06,0,0
808705758,0.07666666666666666,0,0
714278958,0.02,0,0
718415133,0.11,0,0
778386033,0.31666666666666665,0,0
718252533,0.2733333333333333,0,1
717016833,0.03333333333333333,0,0
809797158,0.043333333333333335,0,0
710342508,0.023333333333333334,0,0
771020133,0.0,0,0
716434533,0.8266666666666667,1,1
719365233,0.05,0,0
712208658,0.0,0,0
715294083,0.8933333333333333,1,1
717050883,0.006666666666666667,0,0
715435758,0.0,0,0
826065258,0.043333333333333335,0,0
786566733,0.08333333333333333,0,0
772776033,0.16333333333333333,0,0
792864858,0.30666666666666664,0,0
716657058,0.8866666666666667,1,0
714767508,0.07,0,0
780006783,0.6966666666666667,1,1
766273533,0.03,0,0
713823033,0.7,1,1
827055333,0.48,0,0
721183983,0.21333333333333335,0,0
788864508,0.0,0,0
712489158,0.08666666666666667,0,0
805282908,0.043333333333333335,0,0
716891583,0.023333333333333334,0,0
789143283,0.0033333333333333335,0,0
721217283,0.09666666666666666,0,0
716626008,0.0033333333333333335,0,0
710744433,0.04666666666666667,0,0
778908783,0.29,0,0
712863183,0.02,0,0
712835433,0.0033333333333333335,0,0
712443558,0.11666666666666667,0,0
780529908,0.0,0,0
720997383,0.7833333333333333,1,1
771516333,0.05333333333333334,0,0
714076683,0.3566666666666667,0,1
714615258,0.44,0,1
711615933,0.09,0,0
714286383,0.05,0,0
714366708,0.0,0,0
803115258,0.7066666666666667,1,1
717865008,0.05,0,0
817293258,0.11666666666666667,0,0
715354008,0.07666666666666666,0,0
713597658,0.3333333333333333,0,1
714635883,0.0033333333333333335,0,0
717623583,0.26,0,0
789791808,0.03666666666666667,0,0
714839808,0.0,0,0
710572458,0.33,0,0
713356833,0.09666666666666666,0,0
714443058,0.8433333333333334,1,1
718777008,0.02,0,0
721147383,0.0,0,0
709150608,0.19333333333333333,0,0
737967708,0.0033333333333333335,0,0
708197358,0.59,1,1
789095958,0.8166666666666667,1,1
710812533,0.8866666666666667,1,1
709987683,0.8666666666666667,1,1
712164333,0.21666666666666667,0,1
772712658,0.043333333333333335,0,0
806889633,0.023333333333333334,0,0
718282983,0.03333333333333333,0,0
716462658,0.42333333333333334,0,0
712495233,0.16,0,0
712128258,0.05333333333333334,0,0
780198258,0.06666666666666667,0,0
713320008,0.19666666666666666,0,0
720210483,0.016666666666666666,0,0
714781908,0.17333333333333334,0,0
789325008,0.01,0,0
788990508,0.07333333333333333,0,0
778346283,0.09,0,0
709919283,0.18333333333333332,0,0
734909358,0.0,0,0
711340233,0.01,0,0
802460433,0.9466666666666667,1,1
780557658,0.4866666666666667,0,0
711608958,0.006666666666666667,0,0
778356408,0.0,0,0
714983283,0.5233333333333333,1,1
710905908,0.6,1,0
814181433,0.17,0,0
788772708,0.25666666666666665,0,0
718373658,0.08,0,0
788979258,0.12333333333333334,0,0
794843883,0.09333333333333334,0,0
713641233,0.023333333333333334,0,0
719206308,0.016666666666666666,0,0
717112533,0.0,0,0
712562433,0.99,1,1
780056733,0.24666666666666667,0,0
754872333,0.016666666666666666,0,0
709343433,0.0,0,0
714389058,0.016666666666666666,0,0
717074283,0.54,1,1
711480108,0.14,0,0
717658758,0.3,0,0
807964908,0.18333333333333332,0,0
714320358,0.2833333333333333,0,0
713249883,0.006666666666666667,0,0
787665258,0.9466666666666667,1,1
713512308,0.96,1,1
708736608,0.9533333333333334,1,1
714869958,0.06666666666666667,0,0
719801508,0.03333333333333333,0,0
787480158,0.043333333333333335,0,0
713656308,0.043333333333333335,0,0
708390633,0.023333333333333334,0,0
721393083,0.22666666666666666,0,0
716303583,0.0,0,0
715129233,0.013333333333333334,0,0
710795883,0.15666666666666668,0,0
812218908,0.7933333333333333,1,1
788943333,0.5333333333333333,1,1
714075708,0.04,0,0
736145283,0.21333333333333335,0,0
708721533,0.006666666666666667,0,0
718063083,0.02666666666666667,0,0
714188883,0.9433333333333334,1,1
807523008,0.05,0,0
718009158,0.0,0,0
714284358,0.013333333333333334,0,0
715315008,0.006666666666666667,0,0
711942783,0.05,0,0
712924383,0.27666666666666667,0,1
779118708,0.0,0,0
711422358,0.023333333333333334,0,0
717368208,0.6366666666666667,1,1
721190358,0.07333333333333333,0,0
718045008,0.7066666666666667,1,1
719776608,0.5833333333333334,1,0
717073308,0.02,0,0
826261008,0.97,1,1
711237633,0.87,1,1
717682233,0.0033333333333333335,0,0
710086308,0.0,0,0
715601808,0.12333333333333334,0,0
714011358,0.21,0,0
715132758,0.0033333333333333335,0,0
783121008,0.02,0,0
710159658,0.08666666666666667,0,0
767404083,0.99,1,1
789539058,0.07333333333333333,0,0
715732533,0.16333333333333333,0,1
710641008,0.7833333333333333,1,0
715808808,0.016666666666666666,0,0
708886533,0.013333333333333334,0,0
787563858,0.05333333333333334,0,0
719845908,0.04666666666666667,0,0
714862083,0.45,0,0
720863133,0.15,0,0
785119833,0.2633333333333333,0,0
718893333,0.056666666666666664,0,0
795155433,0.006666666666666667,0,0
715424283,0.39666666666666667,0,0
770746908,0.043333333333333335,0,0
789859833,0.0,0,0
807157833,0.043333333333333335,0,0
771201408,0.01,0,0
779612808,0.18666666666666668,0,0
794124708,0.29333333333333333,0,0
716864733,0.27666666666666667,0,0
713723433,0.07666666666666666,0,0
779353083,0.06666666666666667,0,0
770909433,0.0033333333333333335,0,0
809440008,0.9266666666666666,1,1
780199233,0.0033333333333333335,0,0
710201058,0.0033333333333333335,0,0
713000058,0.023333333333333334,0,0
717831783,0.2866666666666667,0,0
719291283,0.05,0,0
753795633,0.5166666666666667,1,1
717856983,0.05333333333333334,0,0
783910008,0.08,0,0
819690933,0.03,0,0
711221958,0.99,1,1
713177808,0.17,0,0
712710708,0.31666666666666665,0,0
708657033,0.0033333333333333335,0,0
718870158,0.18666666666666668,0,0
714505683,0.27666666666666667,0,0
708286683,0.0033333333333333335,0,0
718020408,0.07333333333333333,0,0
708974283,0.11,0,0
719153433,0.0,0,0
789983133,0.02,0,0
779070033,0.30333333333333334,0,0
788957358,0.01,0,0
827683383,0.013333333333333334,0,0
713131158,0.7366666666666667,1,1
789526458,0.03666666666666667,0,0
810545733,0.0,0,0
711294258,0.006666666666666667,0,0
787543008,0.05,0,0
769578108,0.043333333333333335,0,0
720494058,0.016666666666666666,0,0
711535158,0.96,1,1
717355533,0.0033333333333333335,0,0
712681608,0.006666666666666667,0,0
713096583,0.8233333333333334,1,1
715629783,0.02,0,0
713539833,0.26666666666666666,0,0
719294433,0.21333333333333335,0,0
778619358,0.0,0,0
720924633,0.09666666666666666,0,0
715153158,0.06333333333333334,0,0
771453033,0.03333333333333333,0,0
826451433,0.02666666666666667,0,0
809976033,0.02666666666666667,0,0
720411183,0.013333333333333334,0,0
715664808,0.8366666666666667,1,1
711670308,0.023333333333333334,0,0
710544033,0.01,0,0
717704433,0.01,0,0
789022233,0.01,0,0
716804283,0.043333333333333335,0,0
716924958,0.29,0,1
789105183,0.06,0,0
805453908,0.013333333333333334,0,0
712110333,0.73,1,1
738899658,0.8633333333333333,1,1
787595658,0.18666666666666668,0,0
779016408,0.08333333333333333,0,0
718038483,0.03333333333333333,0,0
778832883,0.0,0,0
718357458,0.09333333333333334,0,0
715710708,0.02666666666666667,0,0
710888883,0.01,0,0
717180633,0.03,0,0
713686008,0.03,0,0
714915633,0.69,1,1
713952558,0.92,1,1
719514783,0.27666666666666667,0,0
714943233,0.0033333333333333335,0,0
715398858,0.0033333333333333335,0,0
719694408,0.7666666666666667,1,1
719872833,0.023333333333333334,0,0
718661958,0.013333333333333334,0,0
713796033,0.8533333333333334,1,1
794576058,0.06,0,0
807161508,0.09666666666666666,0,0
805313808,0.9866666666666667,1,1
788259558,0.056666666666666664,0,0
708757233,0.0,0,0
716004258,0.0033333333333333335,0,0
804337233,0.20666666666666667,0,0
764496708,0.03,0,0
709363383,0.11,0,0
711809283,0.22333333333333333,0,0
712730583,0.023333333333333334,0,0
719445633,0.02666666666666667,0,0
717023508,0.0,0,0
713567958,0.0033333333333333335,0,0
720844008,0.0,0,0
753443583,0.043333333333333335,0,0
711349083,0.3333333333333333,0,0
710813733,0.6366666666666667,1,0
713128833,0.17333333333333334,0,0
738627708,0.9666666666666667,1,1
799700208,0.023333333333333334,0,0
789717708,0.02,0,0
719942883,0.20333333333333334,0,0
803335008,0.05333333333333334,0,0
713061558,0.05,0,0
717076458,0.03666666666666667,0,0
789212883,0.61,1,1
720673008,0.5566666666666666,1,0
788715483,0.0,0,0
721427358,0.4766666666666667,0,1
715371108,0.9233333333333333,1,1
794504658,0.006666666666666667,0,0
716315508,0.8266666666666667,1,1
708564858,0.7566666666666667,1,1
710854008,0.06666666666666667,0,0
709005633,0.5533333333333333,1,1
719242533,0.3566666666666667,0,0
719990358,0.0,0,0
716225433,0.26666666666666666,0,0
715932708,0.0033333333333333335,0,0
717513933,0.22,0,0
718490658,0.056666666666666664,0,0
802247658,0.71,1,1
713904708,0.006666666666666667,0,0
712157958,0.9633333333333334,1,1
718530258,0.016666666666666666,0,0
717965808,0.2966666666666667,0,0
709108533,0.03,0,0
752944533,0.0,0,0
709120008,0.3566666666666667,0,0
